Longitude,Latitude
342.577949,-69.1553329
342.575237,-69.1553479
342.572526,-69.1553629
342.569815,-69.1553778
342.567105,-69.1553927
342.564396,-69.1554075
342.561686,-69.1554223
342.558978,-69.155437
342.55627,-69.1554518
342.553562,-69.1554664
342.550855,-69.155481
342.548148,-69.1554956
342.545442,-69.1555102
342.542737,-69.1555247
342.540032,-69.1555391
342.537327,-69.1555535
342.534623,-69.1555679
342.531919,-69.1555822
342.529216,-69.1555965
342.526513,-69.1556108
342.523811,-69.155625
342.52111,-69.1556392
342.518409,-69.1556533
342.515708,-69.1556674
342.513008,-69.1556814
342.510308,-69.1556954
342.507609,-69.1557094
342.50491,-69.1557233
342.502212,-69.1557371
342.499514,-69.155751
342.496817,-69.1557648
342.494121,-69.1557785
342.491424,-69.1557922
342.488729,-69.1558059
342.486033,-69.1558195
342.483339,-69.1558331
342.480645,-69.1558467
342.477951,-69.1558602
342.475258,-69.1558736
342.472565,-69.155887
342.469873,-69.1559004
342.467181,-69.1559137
342.46449,-69.155927
342.461799,-69.1559403
342.459109,-69.1559535
342.456419,-69.1559667
342.45373,-69.1559798
342.451041,-69.1559929
342.448352,-69.156006
342.445665,-69.156019
342.442977,-69.1560319
342.440291,-69.1560449
342.437604,-69.1560578
342.434918,-69.1560706
342.432233,-69.1560834
342.429548,-69.1560962
342.426864,-69.1561089
342.42418,-69.1561216
342.421497,-69.1561342
342.418814,-69.1561468
342.416131,-69.1561594
342.413449,-69.1561719
342.410768,-69.1561844
342.408087,-69.1561968
342.405406,-69.1562092
342.402727,-69.1562216
342.400047,-69.1562339
342.397368,-69.1562461
342.39469,-69.1562584
342.392012,-69.1562706
342.389334,-69.1562827
342.386657,-69.1562948
342.38398,-69.1563069
342.381304,-69.1563189
342.378629,-69.1563309
342.375954,-69.1563429
342.373279,-69.1563548
342.370605,-69.1563667
342.367932,-69.1563785
342.365258,-69.1563903
342.362586,-69.156402
342.359914,-69.1564137
342.357242,-69.1564254
342.354571,-69.156437
342.3519,-69.1564486
342.34923,-69.1564602
342.34656,-69.1564717
342.343891,-69.1564832
342.341222,-69.1564946
342.338554,-69.156506
342.335886,-69.1565173
342.333219,-69.1565286
342.330552,-69.1565399
342.327886,-69.1565511
342.32522,-69.1565623
342.322554,-69.1565735
342.31989,-69.1565846
342.317225,-69.1565956
342.314561,-69.1566067
342.311898,-69.1566176
342.309235,-69.1566286
342.306572,-69.1566395
342.30391,-69.1566504
342.301249,-69.1566612
342.298588,-69.156672
342.295927,-69.1566827
342.293267,-69.1566934
342.290608,-69.1567041
342.287949,-69.1567147
342.28529,-69.1567253
342.282632,-69.1567359
342.279974,-69.1567464
342.277317,-69.1567569
342.274661,-69.1567673
342.272004,-69.1567777
342.269349,-69.156788
342.266693,-69.1567983
342.264039,-69.1568086
342.261384,-69.1568188
342.258731,-69.156829
342.256104,-69.1568391
342.577723,-69.1544092
342.575011,-69.1544242
342.5723,-69.1544391
342.56959,-69.154454
342.56688,-69.1544689
342.56417,-69.1544837
342.561461,-69.1544985
342.558753,-69.1545133
342.556045,-69.154528
342.553337,-69.1545426
342.55063,-69.1545572
342.547924,-69.1545718
342.545218,-69.1545864
342.542512,-69.1546009
342.539807,-69.1546153
342.537103,-69.1546297
342.534399,-69.1546441
342.531695,-69.1546584
342.528992,-69.1546727
342.52629,-69.154687
342.523588,-69.1547012
342.520886,-69.1547153
342.518185,-69.1547294
342.515485,-69.1547435
342.512785,-69.1547576
342.510085,-69.1547715
342.507386,-69.1547855
342.504688,-69.1547994
342.50199,-69.1548133
342.499292,-69.1548271
342.496595,-69.1548409
342.493898,-69.1548546
342.491202,-69.1548684
342.488507,-69.154882
342.485812,-69.1548956
342.483117,-69.1549092
342.480423,-69.1549228
342.477729,-69.1549363
342.475036,-69.1549497
342.472344,-69.1549631
342.469652,-69.1549765
342.46696,-69.1549898
342.464269,-69.1550031
342.461578,-69.1550164
342.458888,-69.1550296
342.456198,-69.1550428
342.453509,-69.1550559
342.450821,-69.155069
342.448132,-69.155082
342.445445,-69.155095
342.442758,-69.155108
342.440071,-69.1551209
342.437385,-69.1551338
342.434699,-69.1551466
342.432014,-69.1551594
342.429329,-69.1551722
342.426645,-69.1551849
342.423961,-69.1551976
342.421278,-69.1552102
342.418595,-69.1552228
342.415913,-69.1552354
342.413231,-69.1552479
342.41055,-69.1552604
342.407869,-69.1552728
342.405188,-69.1552852
342.402509,-69.1552976
342.399829,-69.1553099
342.39715,-69.1553221
342.394472,-69.1553344
342.391794,-69.1553466
342.389117,-69.1553587
342.38644,-69.1553708
342.383763,-69.1553829
342.381087,-69.1553949
342.378412,-69.1554069
342.375737,-69.1554189
342.373063,-69.1554308
342.370389,-69.1554426
342.367715,-69.1554545
342.365042,-69.1554662
342.36237,-69.155478
342.359697,-69.1554897
342.357026,-69.1555014
342.354355,-69.155513
342.351684,-69.1555246
342.349014,-69.1555361
342.346345,-69.1555476
342.343675,-69.1555591
342.341007,-69.1555705
342.338339,-69.1555819
342.335671,-69.1555932
342.333004,-69.1556045
342.330337,-69.1556158
342.327671,-69.155627
342.325005,-69.1556382
342.32234,-69.1556494
342.319675,-69.1556605
342.317011,-69.1556715
342.314347,-69.1556825
342.311684,-69.1556935
342.309021,-69.1557045
342.306359,-69.1557154
342.303697,-69.1557262
342.301035,-69.1557371
342.298375,-69.1557479
342.295714,-69.1557586
342.293054,-69.1557693
342.290395,-69.15578
342.287736,-69.1557906
342.285077,-69.1558012
342.282419,-69.1558117
342.279762,-69.1558222
342.277105,-69.1558327
342.274448,-69.1558431
342.271792,-69.1558535
342.269137,-69.1558639
342.266481,-69.1558742
342.263827,-69.1558844
342.261173,-69.1558947
342.258519,-69.1559049
342.255892,-69.1559149
342.577497,-69.1534847
342.574785,-69.1534997
342.572075,-69.1535146
342.569364,-69.1535295
342.566654,-69.1535444
342.563945,-69.1535592
342.561236,-69.153574
342.558528,-69.1535888
342.55582,-69.1536035
342.553112,-69.1536181
342.550406,-69.1536327
342.547699,-69.1536473
342.544993,-69.1536618
342.542288,-69.1536763
342.539583,-69.1536908
342.536879,-69.1537052
342.534175,-69.1537196
342.531471,-69.1537339
342.528769,-69.1537482
342.526066,-69.1537624
342.523364,-69.1537766
342.520663,-69.1537908
342.517962,-69.1538049
342.515262,-69.153819
342.512562,-69.153833
342.509862,-69.153847
342.507163,-69.1538609
342.504465,-69.1538748
342.501767,-69.1538887
342.49907,-69.1539025
342.496373,-69.1539163
342.493676,-69.1539301
342.49098,-69.1539438
342.488285,-69.1539574
342.48559,-69.153971
342.482895,-69.1539846
342.480201,-69.1539982
342.477508,-69.1540117
342.474815,-69.1540251
342.472122,-69.1540385
342.46943,-69.1540519
342.466739,-69.1540652
342.464048,-69.1540785
342.461357,-69.1540918
342.458667,-69.154105
342.455978,-69.1541181
342.453289,-69.1541313
342.4506,-69.1541443
342.447912,-69.1541574
342.445225,-69.1541704
342.442538,-69.1541834
342.439851,-69.1541963
342.437165,-69.1542092
342.434479,-69.154222
342.431794,-69.1542348
342.42911,-69.1542475
342.426425,-69.1542603
342.423742,-69.1542729
342.421059,-69.1542856
342.418376,-69.1542982
342.415694,-69.1543107
342.413012,-69.1543232
342.410331,-69.1543357
342.40765,-69.1543481
342.40497,-69.1543605
342.40229,-69.1543729
342.399611,-69.1543852
342.396932,-69.1543974
342.394254,-69.1544097
342.391576,-69.1544219
342.388899,-69.154434
342.386222,-69.1544461
342.383546,-69.1544582
342.38087,-69.1544702
342.378195,-69.1544822
342.37552,-69.1544941
342.372846,-69.154506
342.370172,-69.1545179
342.367498,-69.1545297
342.364825,-69.1545415
342.362153,-69.1545532
342.359481,-69.1545649
342.35681,-69.1545766
342.354139,-69.1545882
342.351468,-69.1545998
342.348798,-69.1546114
342.346129,-69.1546229
342.34346,-69.1546343
342.340791,-69.1546457
342.338123,-69.1546571
342.335456,-69.1546685
342.332789,-69.1546798
342.330122,-69.154691
342.327456,-69.1547022
342.32479,-69.1547134
342.322125,-69.1547246
342.319461,-69.1547357
342.316797,-69.1547467
342.314133,-69.1547577
342.31147,-69.1547687
342.308807,-69.1547797
342.306145,-69.1547906
342.303483,-69.1548014
342.300822,-69.1548122
342.298161,-69.154823
342.295501,-69.1548338
342.292841,-69.1548445
342.290182,-69.1548551
342.287523,-69.1548658
342.284864,-69.1548763
342.282206,-69.1548869
342.279549,-69.1548974
342.276892,-69.1549078
342.274236,-69.1549183
342.27158,-69.1549287
342.268924,-69.154939
342.266269,-69.1549493
342.263615,-69.1549596
342.260961,-69.1549698
342.258307,-69.15498
342.255681,-69.15499
342.577271,-69.1525601
342.574559,-69.1525751
342.571849,-69.1525901
342.569138,-69.152605
342.566429,-69.1526199
342.563719,-69.1526347
342.561011,-69.1526495
342.558302,-69.1526642
342.555595,-69.1526789
342.552887,-69.1526936
342.550181,-69.1527082
342.547474,-69.1527227
342.544769,-69.1527373
342.542063,-69.1527518
342.539359,-69.1527662
342.536654,-69.1527806
342.533951,-69.152795
342.531247,-69.1528093
342.528545,-69.1528236
342.525842,-69.1528378
342.523141,-69.152852
342.520439,-69.1528662
342.517739,-69.1528803
342.515038,-69.1528943
342.512338,-69.1529084
342.509639,-69.1529224
342.50694,-69.1529363
342.504242,-69.1529502
342.501544,-69.1529641
342.498847,-69.1529779
342.49615,-69.1529917
342.493454,-69.1530054
342.490758,-69.1530191
342.488063,-69.1530328
342.485368,-69.1530464
342.482673,-69.15306
342.47998,-69.1530735
342.477286,-69.153087
342.474593,-69.1531004
342.471901,-69.1531139
342.469209,-69.1531272
342.466518,-69.1531406
342.463827,-69.1531538
342.461136,-69.1531671
342.458447,-69.1531803
342.455757,-69.1531934
342.453068,-69.1532066
342.45038,-69.1532197
342.447692,-69.1532327
342.445004,-69.1532457
342.442317,-69.1532586
342.439631,-69.1532716
342.436945,-69.1532844
342.43426,-69.1532973
342.431575,-69.1533101
342.42889,-69.1533228
342.426206,-69.1533355
342.423523,-69.1533482
342.420839,-69.1533608
342.418157,-69.1533734
342.415475,-69.153386
342.412793,-69.1533985
342.410112,-69.153411
342.407432,-69.1534234
342.404752,-69.1534358
342.402072,-69.1534481
342.399393,-69.1534604
342.396714,-69.1534727
342.394036,-69.1534849
342.391358,-69.1534971
342.388681,-69.1535092
342.386005,-69.1535213
342.383328,-69.1535334
342.380653,-69.1535454
342.377978,-69.1535574
342.375303,-69.1535693
342.372629,-69.1535812
342.369955,-69.1535931
342.367282,-69.1536049
342.364609,-69.1536167
342.361937,-69.1536284
342.359265,-69.1536401
342.356593,-69.1536518
342.353923,-69.1536634
342.351252,-69.153675
342.348582,-69.1536865
342.345913,-69.153698
342.343244,-69.1537095
342.340576,-69.1537209
342.337908,-69.1537323
342.33524,-69.1537436
342.332574,-69.1537549
342.329907,-69.1537662
342.327241,-69.1537774
342.324576,-69.1537886
342.321911,-69.1537997
342.319246,-69.1538108
342.316582,-69.1538219
342.313919,-69.1538329
342.311255,-69.1538439
342.308593,-69.1538548
342.305931,-69.1538657
342.303269,-69.1538765
342.300608,-69.1538874
342.297947,-69.1538981
342.295287,-69.1539089
342.292627,-69.1539196
342.289968,-69.1539302
342.28731,-69.1539409
342.284651,-69.1539514
342.281994,-69.153962
342.279336,-69.1539725
342.276679,-69.1539829
342.274023,-69.1539934
342.271367,-69.1540037
342.268712,-69.1540141
342.266057,-69.1540244
342.263403,-69.1540346
342.260749,-69.1540449
342.258095,-69.1540551
342.255469,-69.1540651
342.577043,-69.1516352
342.574332,-69.1516502
342.571621,-69.1516651
342.568911,-69.15168
342.566202,-69.1516949
342.563493,-69.1517097
342.560784,-69.1517245
342.558076,-69.1517392
342.555368,-69.1517539
342.552661,-69.1517685
342.549954,-69.1517832
342.547248,-69.1517977
342.544543,-69.1518122
342.541838,-69.1518267
342.539133,-69.1518412
342.536429,-69.1518556
342.533725,-69.1518699
342.531022,-69.1518843
342.528319,-69.1518985
342.525617,-69.1519128
342.522916,-69.151927
342.520214,-69.1519411
342.517514,-69.1519552
342.514814,-69.1519693
342.512114,-69.1519833
342.509415,-69.1519973
342.506716,-69.1520112
342.504018,-69.1520251
342.50132,-69.152039
342.498623,-69.1520528
342.495926,-69.1520666
342.49323,-69.1520803
342.490534,-69.152094
342.487839,-69.1521077
342.485144,-69.1521213
342.48245,-69.1521349
342.479756,-69.1521484
342.477063,-69.1521619
342.47437,-69.1521753
342.471678,-69.1521887
342.468986,-69.1522021
342.466295,-69.1522154
342.463604,-69.1522287
342.460914,-69.1522419
342.458224,-69.1522551
342.455535,-69.1522683
342.452846,-69.1522814
342.450158,-69.1522945
342.44747,-69.1523075
342.444783,-69.1523205
342.442096,-69.1523335
342.43941,-69.1523464
342.436724,-69.1523593
342.434038,-69.1523721
342.431354,-69.1523849
342.428669,-69.1523976
342.425985,-69.1524103
342.423302,-69.152423
342.420619,-69.1524356
342.417937,-69.1524482
342.415255,-69.1524608
342.412573,-69.1524733
342.409892,-69.1524857
342.407212,-69.1524982
342.404532,-69.1525105
342.401852,-69.1525229
342.399173,-69.1525352
342.396495,-69.1525475
342.393817,-69.1525597
342.391139,-69.1525719
342.388462,-69.152584
342.385786,-69.1525961
342.38311,-69.1526081
342.380434,-69.1526202
342.377759,-69.1526321
342.375084,-69.1526441
342.37241,-69.152656
342.369737,-69.1526678
342.367063,-69.1526797
342.364391,-69.1526914
342.361719,-69.1527032
342.359047,-69.1527149
342.356376,-69.1527265
342.353705,-69.1527381
342.351035,-69.1527497
342.348365,-69.1527612
342.345696,-69.1527727
342.343027,-69.1527842
342.340359,-69.1527956
342.337691,-69.152807
342.335024,-69.1528183
342.332357,-69.1528296
342.329691,-69.1528409
342.327025,-69.1528521
342.324359,-69.1528632
342.321694,-69.1528744
342.31903,-69.1528855
342.316366,-69.1528965
342.313703,-69.1529075
342.31104,-69.1529185
342.308377,-69.1529294
342.305715,-69.1529403
342.303054,-69.1529512
342.300393,-69.152962
342.297732,-69.1529728
342.295072,-69.1529835
342.292413,-69.1529942
342.289754,-69.1530049
342.287095,-69.1530155
342.284437,-69.1530261
342.281779,-69.1530366
342.279122,-69.1530471
342.276465,-69.1530575
342.273809,-69.153068
342.271153,-69.1530783
342.268498,-69.1530887
342.265843,-69.153099
342.263189,-69.1531092
342.260535,-69.1531195
342.257882,-69.1531296
342.255256,-69.1531397
342.576815,-69.15071
342.574104,-69.150725
342.571394,-69.15074
342.568684,-69.1507549
342.565974,-69.1507697
342.563265,-69.1507845
342.560557,-69.1507993
342.557849,-69.150814
342.555141,-69.1508287
342.552434,-69.1508434
342.549728,-69.150858
342.547022,-69.1508725
342.544316,-69.1508871
342.541611,-69.1509015
342.538906,-69.150916
342.536202,-69.1509304
342.533499,-69.1509447
342.530796,-69.150959
342.528093,-69.1509733
342.525391,-69.1509875
342.52269,-69.1510017
342.519989,-69.1510159
342.517288,-69.15103
342.514588,-69.151044
342.511889,-69.1510581
342.50919,-69.1510721
342.506491,-69.151086
342.503793,-69.1510999
342.501095,-69.1511137
342.498398,-69.1511276
342.495702,-69.1511413
342.493006,-69.1511551
342.49031,-69.1511688
342.487615,-69.1511824
342.48492,-69.151196
342.482226,-69.1512096
342.479533,-69.1512231
342.47684,-69.1512366
342.474147,-69.15125
342.471455,-69.1512634
342.468763,-69.1512768
342.466072,-69.1512901
342.463381,-69.1513034
342.460691,-69.1513166
342.458002,-69.1513298
342.455312,-69.151343
342.452624,-69.1513561
342.449936,-69.1513692
342.447248,-69.1513822
342.444561,-69.1513952
342.441874,-69.1514081
342.439188,-69.151421
342.436502,-69.1514339
342.433817,-69.1514467
342.431132,-69.1514595
342.428448,-69.1514723
342.425764,-69.151485
342.423081,-69.1514976
342.420398,-69.1515103
342.417716,-69.1515228
342.415034,-69.1515354
342.412352,-69.1515479
342.409672,-69.1515604
342.406991,-69.1515728
342.404311,-69.1515852
342.401632,-69.1515975
342.398953,-69.1516098
342.396275,-69.151622
342.393597,-69.1516343
342.390919,-69.1516464
342.388243,-69.1516586
342.385566,-69.1516707
342.38289,-69.1516827
342.380215,-69.1516947
342.37754,-69.1517067
342.374865,-69.1517186
342.372191,-69.1517305
342.369518,-69.1517424
342.366845,-69.1517542
342.364172,-69.151766
342.3615,-69.1517777
342.358829,-69.1517894
342.356158,-69.151801
342.353487,-69.1518127
342.350817,-69.1518242
342.348147,-69.1518358
342.345478,-69.1518472
342.342809,-69.1518587
342.340141,-69.1518701
342.337474,-69.1518815
342.334806,-69.1518928
342.33214,-69.1519041
342.329474,-69.1519153
342.326808,-69.1519266
342.324143,-69.1519377
342.321478,-69.1519489
342.318814,-69.1519599
342.31615,-69.151971
342.313486,-69.151982
342.310824,-69.151993
342.308161,-69.1520039
342.305499,-69.1520148
342.302838,-69.1520256
342.300177,-69.1520365
342.297517,-69.1520472
342.294857,-69.152058
342.292197,-69.1520686
342.289538,-69.1520793
342.28688,-69.1520899
342.284222,-69.1521005
342.281564,-69.152111
342.278907,-69.1521215
342.276251,-69.152132
342.273595,-69.1521424
342.270939,-69.1521527
342.268284,-69.1521631
342.265629,-69.1521734
342.262975,-69.1521836
342.260321,-69.1521939
342.257668,-69.152204
342.255042,-69.1522141
342.576587,-69.1497847
342.573876,-69.1497997
342.571166,-69.1498146
342.568456,-69.1498295
342.565747,-69.1498444
342.563038,-69.1498592
342.560329,-69.149874
342.557622,-69.1498887
342.554914,-69.1499034
342.552207,-69.149918
342.549501,-69.1499326
342.546795,-69.1499472
342.54409,-69.1499617
342.541385,-69.1499762
342.53868,-69.1499906
342.535976,-69.150005
342.533273,-69.1500193
342.53057,-69.1500337
342.527868,-69.1500479
342.525166,-69.1500622
342.522464,-69.1500763
342.519764,-69.1500905
342.517063,-69.1501046
342.514363,-69.1501186
342.511664,-69.1501327
342.508965,-69.1501466
342.506266,-69.1501606
342.503568,-69.1501745
342.500871,-69.1501883
342.498174,-69.1502021
342.495478,-69.1502159
342.492782,-69.1502296
342.490086,-69.1502433
342.487391,-69.150257
342.484697,-69.1502706
342.482003,-69.1502841
342.479309,-69.1502976
342.476616,-69.1503111
342.473924,-69.1503246
342.471232,-69.150338
342.46854,-69.1503513
342.465849,-69.1503646
342.463159,-69.1503779
342.460469,-69.1503911
342.457779,-69.1504043
342.45509,-69.1504175
342.452401,-69.1504306
342.449713,-69.1504437
342.447026,-69.1504567
342.444339,-69.1504697
342.441652,-69.1504826
342.438966,-69.1504955
342.43628,-69.1505084
342.433595,-69.1505212
342.430911,-69.150534
342.428226,-69.1505467
342.425543,-69.1505594
342.42286,-69.1505721
342.420177,-69.1505847
342.417495,-69.1505973
342.414813,-69.1506098
342.412132,-69.1506223
342.409451,-69.1506348
342.406771,-69.1506472
342.404091,-69.1506596
342.401412,-69.1506719
342.398733,-69.1506842
342.396055,-69.1506965
342.393377,-69.1507087
342.3907,-69.1507209
342.388023,-69.150733
342.385347,-69.1507451
342.382671,-69.1507571
342.379996,-69.1507691
342.377321,-69.1507811
342.374646,-69.150793
342.371973,-69.1508049
342.369299,-69.1508168
342.366626,-69.1508286
342.363954,-69.1508403
342.361282,-69.1508521
342.358611,-69.1508638
342.35594,-69.1508754
342.353269,-69.150887
342.350599,-69.1508986
342.34793,-69.1509101
342.345261,-69.1509216
342.342592,-69.150933
342.339924,-69.1509444
342.337257,-69.1509558
342.334589,-69.1509671
342.331923,-69.1509784
342.329257,-69.1509897
342.326591,-69.1510009
342.323926,-69.151012
342.321261,-69.1510232
342.318597,-69.1510343
342.315934,-69.1510453
342.31327,-69.1510563
342.310608,-69.1510673
342.307945,-69.1510782
342.305284,-69.1510891
342.302622,-69.1510999
342.299962,-69.1511107
342.297301,-69.1511215
342.294642,-69.1511322
342.291982,-69.1511429
342.289323,-69.1511536
342.286665,-69.1511642
342.284007,-69.1511747
342.28135,-69.1511853
342.278693,-69.1511958
342.276036,-69.1512062
342.27338,-69.1512166
342.270725,-69.151227
342.26807,-69.1512373
342.265415,-69.1512476
342.262761,-69.1512579
342.260108,-69.1512681
342.257455,-69.1512783
342.254829,-69.1512883
342.57636,-69.1488592
342.573649,-69.1488742
342.570939,-69.1488891
342.568229,-69.148904
342.56552,-69.1489189
342.562811,-69.1489337
342.560103,-69.1489485
342.557395,-69.1489632
342.554688,-69.1489779
342.551981,-69.1489925
342.549275,-69.1490071
342.546569,-69.1490217
342.543864,-69.1490362
342.541159,-69.1490506
342.538454,-69.1490651
342.535751,-69.1490795
342.533047,-69.1490938
342.530345,-69.1491081
342.527642,-69.1491224
342.524941,-69.1491366
342.522239,-69.1491508
342.519538,-69.1491649
342.516838,-69.149179
342.514138,-69.1491931
342.511439,-69.1492071
342.50874,-69.1492211
342.506042,-69.149235
342.503344,-69.1492489
342.500647,-69.1492627
342.49795,-69.1492765
342.495254,-69.1492903
342.492558,-69.149304
342.489862,-69.1493177
342.487168,-69.1493313
342.484473,-69.1493449
342.481779,-69.1493585
342.479086,-69.149372
342.476393,-69.1493855
342.473701,-69.1493989
342.471009,-69.1494123
342.468317,-69.1494257
342.465627,-69.149439
342.462936,-69.1494523
342.460246,-69.1494655
342.457557,-69.1494787
342.454868,-69.1494918
342.452179,-69.1495049
342.449491,-69.149518
342.446804,-69.149531
342.444117,-69.149544
342.441431,-69.149557
342.438745,-69.1495699
342.436059,-69.1495827
342.433374,-69.1495955
342.43069,-69.1496083
342.428006,-69.1496211
342.425322,-69.1496338
342.422639,-69.1496464
342.419956,-69.149659
342.417274,-69.1496716
342.414593,-69.1496841
342.411912,-69.1496966
342.409231,-69.1497091
342.406551,-69.1497215
342.403871,-69.1497339
342.401192,-69.1497462
342.398514,-69.1497585
342.395836,-69.1497707
342.393158,-69.1497829
342.390481,-69.1497951
342.387804,-69.1498072
342.385128,-69.1498193
342.382452,-69.1498314
342.379777,-69.1498434
342.377102,-69.1498553
342.374428,-69.1498673
342.371754,-69.1498792
342.369081,-69.149891
342.366408,-69.1499028
342.363736,-69.1499146
342.361064,-69.1499263
342.358393,-69.149938
342.355722,-69.1499496
342.353052,-69.1499612
342.350382,-69.1499728
342.347712,-69.1499843
342.345043,-69.1499958
342.342375,-69.1500072
342.339707,-69.1500186
342.33704,-69.15003
342.334373,-69.1500413
342.331706,-69.1500526
342.32904,-69.1500639
342.326375,-69.1500751
342.32371,-69.1500862
342.321045,-69.1500973
342.318381,-69.1501084
342.315718,-69.1501195
342.313055,-69.1501305
342.310392,-69.1501414
342.30773,-69.1501524
342.305068,-69.1501632
342.302407,-69.1501741
342.299746,-69.1501849
342.297086,-69.1501956
342.294427,-69.1502064
342.291767,-69.1502171
342.289109,-69.1502277
342.28645,-69.1502383
342.283793,-69.1502489
342.281135,-69.1502594
342.278478,-69.1502699
342.275822,-69.1502803
342.273166,-69.1502907
342.270511,-69.1503011
342.267856,-69.1503114
342.265202,-69.1503217
342.262548,-69.150332
342.259894,-69.1503422
342.257241,-69.1503523
342.254615,-69.1503624
342.576132,-69.147934
342.573422,-69.1479489
342.570711,-69.1479639
342.568002,-69.1479788
342.565293,-69.1479936
342.562584,-69.1480084
342.559876,-69.1480232
342.557168,-69.1480379
342.554461,-69.1480526
342.551754,-69.1480672
342.549048,-69.1480818
342.546343,-69.1480963
342.543638,-69.1481109
342.540933,-69.1481253
342.538229,-69.1481397
342.535525,-69.1481541
342.532822,-69.1481685
342.530119,-69.1481828
342.527417,-69.148197
342.524715,-69.1482113
342.522014,-69.1482254
342.519314,-69.1482396
342.516613,-69.1482537
342.513914,-69.1482677
342.511215,-69.1482817
342.508516,-69.1482957
342.505818,-69.1483096
342.50312,-69.1483235
342.500423,-69.1483374
342.497726,-69.1483512
342.49503,-69.1483649
342.492334,-69.1483786
342.489639,-69.1483923
342.486944,-69.148406
342.48425,-69.1484195
342.481556,-69.1484331
342.478863,-69.1484466
342.47617,-69.1484601
342.473478,-69.1484735
342.470786,-69.1484869
342.468095,-69.1485003
342.465404,-69.1485136
342.462714,-69.1485268
342.460024,-69.1485401
342.457335,-69.1485532
342.454646,-69.1485664
342.451957,-69.1485795
342.44927,-69.1485926
342.446582,-69.1486056
342.443895,-69.1486186
342.441209,-69.1486315
342.438523,-69.1486444
342.435838,-69.1486572
342.433153,-69.1486701
342.430469,-69.1486828
342.427785,-69.1486956
342.425101,-69.1487083
342.422418,-69.1487209
342.419736,-69.1487335
342.417054,-69.1487461
342.414373,-69.1487586
342.411692,-69.1487711
342.409011,-69.1487836
342.406331,-69.148796
342.403652,-69.1488083
342.400973,-69.1488207
342.398294,-69.148833
342.395616,-69.1488452
342.392939,-69.1488574
342.390262,-69.1488696
342.387585,-69.1488817
342.384909,-69.1488938
342.382233,-69.1489058
342.379558,-69.1489178
342.376884,-69.1489298
342.37421,-69.1489417
342.371536,-69.1489536
342.368863,-69.1489654
342.36619,-69.1489772
342.363518,-69.148989
342.360846,-69.1490007
342.358175,-69.1490124
342.355504,-69.149024
342.352834,-69.1490356
342.350164,-69.1490472
342.347495,-69.1490587
342.344826,-69.1490702
342.342158,-69.1490816
342.33949,-69.149093
342.336823,-69.1491044
342.334156,-69.1491157
342.33149,-69.149127
342.328824,-69.1491382
342.326158,-69.1491494
342.323494,-69.1491606
342.320829,-69.1491717
342.318165,-69.1491828
342.315502,-69.1491938
342.312839,-69.1492048
342.310176,-69.1492158
342.307514,-69.1492267
342.304853,-69.1492376
342.302192,-69.1492484
342.299531,-69.1492592
342.296871,-69.14927
342.294212,-69.1492807
342.291553,-69.1492914
342.288894,-69.149302
342.286236,-69.1493126
342.283578,-69.1493232
342.280921,-69.1493337
342.278264,-69.1493442
342.275608,-69.1493546
342.272952,-69.149365
342.270297,-69.1493754
342.267642,-69.1493857
342.264988,-69.149396
342.262334,-69.1494063
342.259681,-69.1494165
342.257028,-69.1494266
342.254402,-69.1494367
342.575905,-69.1470091
342.573195,-69.1470241
342.570485,-69.147039
342.567775,-69.1470539
342.565066,-69.1470688
342.562357,-69.1470836
342.559649,-69.1470983
342.556942,-69.147113
342.554235,-69.1471277
342.551528,-69.1471423
342.548822,-69.1471569
342.546117,-69.1471715
342.543412,-69.147186
342.540707,-69.1472004
342.538003,-69.1472149
342.5353,-69.1472292
342.532597,-69.1472436
342.529894,-69.1472579
342.527192,-69.1472721
342.524491,-69.1472864
342.52179,-69.1473005
342.519089,-69.1473147
342.516389,-69.1473287
342.513689,-69.1473428
342.51099,-69.1473568
342.508292,-69.1473708
342.505594,-69.1473847
342.502896,-69.1473986
342.500199,-69.1474124
342.497502,-69.1474262
342.494806,-69.14744
342.492111,-69.1474537
342.489416,-69.1474674
342.486721,-69.147481
342.484027,-69.1474946
342.481333,-69.1475081
342.47864,-69.1475216
342.475947,-69.1475351
342.473255,-69.1475485
342.470564,-69.1475619
342.467872,-69.1475753
342.465182,-69.1475886
342.462492,-69.1476018
342.459802,-69.1476151
342.457113,-69.1476282
342.454424,-69.1476414
342.451736,-69.1476545
342.449048,-69.1476675
342.446361,-69.1476806
342.443674,-69.1476935
342.440988,-69.1477065
342.438302,-69.1477194
342.435617,-69.1477322
342.432932,-69.147745
342.430248,-69.1477578
342.427564,-69.1477705
342.424881,-69.1477832
342.422198,-69.1477959
342.419516,-69.1478085
342.416834,-69.147821
342.414153,-69.1478336
342.411472,-69.1478461
342.408791,-69.1478585
342.406112,-69.1478709
342.403432,-69.1478833
342.400753,-69.1478956
342.398075,-69.1479079
342.395397,-69.1479201
342.39272,-69.1479323
342.390043,-69.1479445
342.387366,-69.1479566
342.38469,-69.1479687
342.382015,-69.1479807
342.37934,-69.1479927
342.376665,-69.1480047
342.373991,-69.1480166
342.371318,-69.1480285
342.368645,-69.1480403
342.365972,-69.1480521
342.3633,-69.1480639
342.360629,-69.1480756
342.357958,-69.1480873
342.355287,-69.1480989
342.352617,-69.1481105
342.349947,-69.148122
342.347278,-69.1481336
342.344609,-69.148145
342.341941,-69.1481565
